Product ID,SKU,Product Name,Created Date,Brand,Categories,Type ID,Bundle,Stock Tracked,Status,UPC,ISBN,EAN,Barcode,Seasons,Sales popup message,Warehouse popup message,Tax Code,Weight,Height,Width,Length,Primary Supplier Company,All suppliers,Short Description,Long Description,Reorder Level,Reorder Quantity
8367,FBN42,BG Screwless Flatplate FBN42 Light Switch 2 Gang 2 Way 10 Amp (Black Nickel),2015-11-20T10:25:37.000Z,83,315,1,false,true,LIVE,UPC,B00DUF8ZT0,5050765006712,5050765006712,1,Sales popup message,Warehouse popup message,T20,145,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,10,5
8371,FBN81P,BG Screwless Flatplate FBN81P Dimmer Switch 1 Gang 2 Way 400W (Black Nickel),2015-11-20T10:29:16.000Z,83,315,1,false,true,LIVE,UPC,B004R27686,5050765007030,5050765007030,1,Sales popup message,Warehouse popup message,T20,195,9.3,9,4.8,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8369,FBN15,BG Screwless Flatplate FBN15 Extractor Fan Isolator Switch 3 Pole 10 Amp (Black Nickel),2015-11-20T10:27:25.000Z,83,315,1,false,true,LIVE,UPC,B01AOONIDM,5050765006705,5050765006705,1,Sales popup message,Warehouse popup message,T20,145,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8373,FBN74,BG Screwless Flatplate FBN74 Double Pole Switch with Neon Indicator 45A 1 Gang (Black Nickel ),2015-11-20T10:31:00.000Z,83,315,1,false,true,LIVE,UPC,B008CYSPO4,5050765006880,5050765006880,1,Sales popup message,Warehouse popup message,T20,185,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8372,FBN60,BG Screwless Flatplate FBN60 Coaxial TV Aerial Socket 1 Gang (Black Nickel),2015-11-20T10:30:12.000Z,83,315,1,false,true,LIVE,UPC,B00H2GFJ5G,5050765006897,5050765006897,1,Sales popup message,Warehouse popup message,T20,125,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8375,FBN83P,BG Screwless Flatplate FBN83P Dimmer Switch 3 Gang 2 Way 400W (Black Nickel),2015-11-20T10:33:13.000Z,83,315,1,false,true,LIVE,UPC,B00H2G12BQ,5050765007054,5050765007054,1,Sales popup message,Warehouse popup message,T20,385,152,47,92,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,2,5
8374,FBN70B,BG Screwless Flatplate FBN70B Cooker Control Unit with Socket 45A (Black Nickel),2015-11-20T10:32:08.000Z,83,315,1,false,true,LIVE,UPC,B00H2GFANM,5050765006866,5050765006866,1,Sales popup message,Warehouse popup message,T20,290,15.3,9.3,3.3,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8377,FBN50,BG Screwless Flatplate FBN50 Switched Spur Connection Unit 13 Amp (Black Nickel),2015-11-20T10:39:38.000Z,83,315,1,false,true,LIVE,UPC,B00H2FQMQC,5050765006811,5050765006811,1,Sales popup message,Warehouse popup message,T20,165,95,90,35,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,10,5
8379,FBN22UB,BG Screwless Flatplate FBN22UB Switched Socket 2 Gang & USB (Black Nickel),2015-11-20T10:43:05.000Z,83,315,1,false,true,LIVE,UPC,B00LFP2CJG,5050765107204,5050765107204,1,Sales popup message,Warehouse popup message,T20,305,150,95,35,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,15,5
8376,FBN20B,BG Screwless Flatplate FBN20B Shaver Unit 115/230V (Black Nickel),2015-11-20T10:34:22.000Z,83,315,1,false,true,LIVE,UPC,B01ACO4RMU,5050765007078,5050765007078,1,Sales popup message,Warehouse popup message,T20,725,15.3,9.3,6.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,2,1
8378,FBNBTS1,BG Screwless Flatplate FBNBTS1 Telephone Socket Extension 1 Gang (Black Nickel),2015-11-20T10:41:42.000Z,83,315,1,false,true,LIVE,UPC,B00H2GGKGI,5050765006972,5050765006972,1,Sales popup message,Warehouse popup message,T20,135,9.5,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8380,FBN13,BG Screwless Flatplate FBN13 Light Switch INTERMEDIATE 10 Amp (Black Nickel),2015-11-20T10:44:08.000Z,83,315,1,false,true,LIVE,UPC,B00H2FPX4E,5050765006699,5050765006699,1,Sales popup message,Warehouse popup message,T20,140,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8381,FBN31,BG Screwless Flatplate FBN31 Double Pole Switch + Neon 20 Amp (Black Nickel),2015-11-20T10:44:58.000Z,83,315,1,false,true,LIVE,UPC,B00H2G5UMS,5050765006804,5050765006804,1,Sales popup message,Warehouse popup message,T20,145,95,90,35,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8370,FBN94,BG Screwless Flatplate FBN94 Blank Plate 1 Gang (Black Nickel),2015-11-20T10:28:14.000Z,83,315,1,false,true,LIVE,UPC,B00H2GFFCS,5050765006668,5050765006668,1,Sales popup message,Warehouse popup message,T20,135,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,8,5
8384,FBN84P,BG Screwless Flatplate FBN84P Dimmer Switch 4 Gang 2 Way 400W (Black Nickel),2015-11-20T10:47:11.000Z,83,315,1,false,true,LIVE,UPC,B00H2G12WU,5050765007061,5050765007061,1,Sales popup message,Warehouse popup message,T20,435,15.3,4.7,9.2,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,2,5
8382,FBN95,BG Screwless Flatplate FBN95 Blank Plate 2 Gang (Black Nickel),2015-11-20T10:45:39.000Z,83,315,1,false,true,LIVE,UPC,B00H2GFFZK,5050765006675,5050765006675,1,Sales popup message,Warehouse popup message,T20,135,9.5,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8386,FBN72,BG Screwless Flatplate FBN72 Double Pole Switch + Neon 45A 2 Gang (Black Nickel),2015-11-20T10:48:46.000Z,83,315,1,false,true,LIVE,UPC,B00H2GFB4K,5050765006873,5050765006873,1,Sales popup message,Warehouse popup message,T20,270,153,90,32,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8383,FBN44,BG Screwless Flatplate FBN44 Light Switch 4 Gang 2 Way 10 Amp (Black Nickel),2015-11-20T10:46:18.000Z,83,315,1,false,true,LIVE,UPC,B00P2FUABM,5050765006736,5050765006736,1,Sales popup message,Warehouse popup message,T20,240,155,95,35,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8388,FBNBTM1,BG Screwless Flatplate FBNBTM1 Telephone Socket Master 1 Gang (Black Nickel),2015-11-20T10:50:27.000Z,83,315,1,false,true,LIVE,UPC,B00H2GGD4C,5050765006958,5050765006958,1,Sales popup message,Warehouse popup message,T20,135,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,3,5
8387,FBN43,BG Screwless Flatplate FBN43 Light Switch 3 Gang 2 Way 10 Amp (Black Nickel),2015-11-20T10:49:33.000Z,83,315,1,false,true,LIVE,UPC,B018PPWCAC,5050765006729,5050765006729,1,Sales popup message,Warehouse popup message,T20,155,95,90,35,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8390,FBN29B,BG Screwless Flatplate FBN29B 1 Gang Unswitched Socket Roundpin 5 Amp (Black Nickel),2015-11-20T10:54:17.000Z,83,315,1,false,true,LIVE,UPC,B00H2GH0CQ,5050765006781,5050765006781,1,Sales popup message,Warehouse popup message,T20,145,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8389,FBN12,BG Screwless Flatplate FBN12 Light Switch 1 Gang 2 Way 10 Amp (Black Nickel),2015-11-20T10:51:23.000Z,83,315,1,false,true,LIVE,UPC,B018PUSCVA,5050765006682,5050765006682,1,Sales popup message,Warehouse popup message,T20,135,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,10,5
8392,02200 x 3,3 X BELL 02200 60W 284MM DOUBLE ENDED TUBULAR LAMPS - S15 OPAL,2015-11-23T11:32:20.000Z,81,846,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8391,02200,BELL 02200 60W 284mm Double Ended Tubular Lamps - S15 Opal,2015-11-23T11:31:24.000Z,81,846,1,false,true,LIVE,UPC,NULL,5013588022000,5013588022000,2,Sales popup message,Warehouse popup message,T20,55,290,27,27,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,40,10
8394,CLLED42B,Timeguard CLLED42B LED Carriage Lantern – Black (4W LED Candle Lamp included),2015-11-29T14:48:42.000Z,115,380,1,false,true,LIVE,UPC,B018PIG1R4,5012483012970,5012483012970,1,Sales popup message,Warehouse popup message,T20,955,210,195,180,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,3,1
8393,EOD,*************************** EXCHANGE ON DELIVERY ************************* *************************** EXCHANGE ON DELIVERY ****,2015-11-28T12:19:29.000Z,284,296,1,false,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8385,FBN22B,BG Screwless Flatplate FBN22B 2 Gang Switched Socket DP 13 Amp (Black Nickel),2015-11-20T10:48:02.000Z,83,315,1,false,true,LIVE,UPC,B004R2767C,5050765006767,5050765006767,1,Sales popup message,Warehouse popup message,T20,250,155,95,35,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,20,5
8396,CLLED44PIRB,Timeguard CLLED44PIRB LED PIR Carriage Lantern – Black (4W LED Candle Lamp included),2015-11-29T15:24:07.000Z,115,380,1,false,true,LIVE,UPC,B018PJABKG,5012483012956,5012483012956,1,Sales popup message,Warehouse popup message,T20,1010,205,195,180,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,4,1
8395,CLLED43WH,Timeguard CLLED43WH LED Carriage Lantern – White (4W LED Candle Lamp included),2015-11-29T15:10:16.000Z,115,380,1,false,true,LIVE,UPC,B018PIXIO8,5012483012987,5012483012987,1,Sales popup message,Warehouse popup message,T20,980,205,195,180,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,1
8398,LBM290B11S40,BG Luceco LBM290B11S40 'Mosi' LED Circular Bulkhead Light Fitting 14 Watt Black Base / Opal Diffuser,2015-11-29T16:25:24.000Z,83,352,1,false,true,LIVE,UPC,B01DYJJPPO,5015056538730,5015056538730,1,Sales popup message,Warehouse popup message,T20,1080,305,300,100,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>LED Bulkhead Light Fitting</p>,<h1>BG Luceco LBM290B11S40 'Mosi' LED Circular Bulkhead Light Fitting 14 Watt Black Base / Opal Diffuser</h1><p>Energy efficient LED bulkhead light fitting suitable for outdoor or indoor use</p><ul><li>Economical 14 watts energy consumption</li><li>LED lamp source - no bulbs to change</li><li>Black body opal diffuser</li><li>4000K - neutral white</li><li>30000 hours expected uselful life</li><li>1100 lumens output&nbsp;78Llm/W</li><li>IP65 - suitable for outdoor or indoor locations</li></ul><p>Dimensions: 288mm diameter x 90mm deep</p><p>&nbsp;</p><p>&nbsp;</p>,2,4
8399,LBM290W11S40,BG Luceco LBM290W11S40 'Mosi' LED Circular Bulkhead Light Fitting 14 Watt White Base / Opal Diffuser,2015-11-29T16:27:03.000Z,83,352,1,false,true,LIVE,UPC,B01IVRRL8W,5015056538709,5015056538709,6,Sales popup message,Warehouse popup message,T20,1080,305,300,100,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,2,4
8397,A28600-2,Chint A28600-2 2 Way Insulated Garage Consumer Unit 63A/30MA + 1 x 16A + 1 x 6A MCB,2015-11-29T15:57:53.000Z,301,819,1,false,true,ARCHIVED,UPC,B018PK98Z4,6925808383770,,6,Sales popup message,Warehouse popup message,T20,1220,210,165,130,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8401,L1021WH,Deta L1021WH 'Stratus' Circular IP65 LED Bulkhead Light Fitting - White 14 Watt,2015-11-29T16:36:59.000Z,94,793,1,false,true,LIVE,UPC,B01IPRHYNA,5016211207300,5016211207300,1,Sales popup message,Warehouse popup message,T20,1170,345,330,80,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,4,1
8402,L1021CH,Deta L1021CH 'Stratus' Circular IP65 LED Bulkhead Light Fitting - Chrome 14 Watt,2015-11-29T16:38:53.000Z,94,793,1,false,true,LIVE,UPC,B01IPS0J2M,5016211207317,5016211207317,1,Sales popup message,Warehouse popup message,T20,1170,345,330,80,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,4,4
8400,L1011WH,Deta L1011WH 'Stratus' Circular LED Bulkhead Light Fitting IP65 - 8 Watt (White),2015-11-29T16:33:39.000Z,94,793,1,false,true,LIVE,UPC,B01J4GQK1I,5016211207294,5016211207294,2,Sales popup message,Warehouse popup message,T20,880,290,280,85,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,2,4
8404,ROUNDING,Rounding Adjustment,2015-12-01T12:14:08.000Z,284,296,1,false,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8405,TWM866HK,Hager TWM866HK Amedment 3 All Metal Consumer Unit Split Load 12 Way (6+6 ) 100A Switch 2 x 80A 30mA RCCB EKO,2015-12-02T10:32:56.000Z,157,593,1,false,true,LIVE,UPC,B018U6INFY,3250610430866,3250610430866,6,Sales popup message,Warehouse popup message,T20,4910,345,260,110,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,1,1
8403,DISC,Discount,2015-11-30T09:52:58.000Z,284,296,1,false,true,LIVE,UPC,NULL,NULL,,5,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8406,HSFLED,Hispec HSFLED Energy Saving LED Floodlight Fitting 4.5 Watt 194Lm,2015-12-02T11:00:13.000Z,304,719,1,false,true,LIVE,UPC,B018U7KW66,0706084666759,0706084666759,2,Sales popup message,Warehouse popup message,T20,910,185,180,145,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8407,NBN53,BG Nexus NBN53 Switched Spur Connection Unit with Neon & Flex Outlet 13 Amp (Black Nickel),2015-12-05T20:05:31.000Z,83,898,1,false,true,LIVE,UPC,B00H2GUCSK,5050765023283,5050765023283,1,Sales popup message,Warehouse popup message,T20,145,176,116,30,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8408,NPC53,BG Nexus NPC53 Switched Spur Connection Unit 13 Amp with Neon Indicator & Flex Outlet (Polished Chrome),2015-12-07T12:11:28.000Z,83,890,1,false,true,LIVE,UPC,B003XRB2YU,5050765020084,5050765020084,1,Sales popup message,Warehouse popup message,T20,155,175,155,30,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Switched Spur Connection Unit</p>,<h2>BG Nexus NPC50 Switched Spur Connection Unit 13 Amp (Polished Chrome)</h2><p>Highly polished chrome finish</p><p>13 amp connection unit</p><p>Fitted with 13 amp fuse</p>,5,5
8411,FBN55,BG Screwless Flatplate FBN55 Uwitched Spur Connection Unit 13 Amp with Flex Outlet (Black Nickel),2015-12-15T11:51:11.000Z,83,315,1,false,true,LIVE,UPC,B00H2FR838,5050765006859,5050765006859,1,Sales popup message,Warehouse popup message,T20,135,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,3,5
8412,FBN54,BG Screwless Flatplate FBN54 13A Unswitched Fused Connection Unit (Black Nickel),2015-12-15T11:52:18.000Z,83,315,1,false,true,LIVE,UPC,B00H2FR65I,5050765006842,5050765006842,1,Sales popup message,Warehouse popup message,T20,160,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8409,CFDP16610,BG CFDP16610 Amendment 3 Split Load Metal Consumer Unit 10 Way 5 + 5,2015-12-08T09:31:12.000Z,83,819,1,false,true,LIVE,UPC,B01940PEHA,5050765120036,5050765120036,2,Sales popup message,Warehouse popup message,T20,6400,470,275,170,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Split Load Metal Consumer Unit&nbsp;</p>,<h1><strong>BG CFDP16610</strong><span>&nbsp;Amendment 3 Split Load Metal Consumer Unit 10 Way 5 + 5</span></h1><ul><li>Supplied with 100A main switch isolator 2 x 63A 30mA RCD's and 3 x 6A 2 x 16A 4 x 32A 1 x 40A MCB'sBusbar can allow configuration of circuit breakers in any sequence 9/1 or 1/9 offering full flexibility</li><li>Comes supplied with a DIN rail and full complement of earth and neutral terminals along with circuit identification labels providing clear understanding of outgoing ways</li><li>Robust all metal construction is compliant with Amendment 3 to BS 7671:2008</li></ul><p>Dimensions: 384 mm wide x 230mm high x 115mm deep</p><p>VAT INVOICE SUPPLIED</p>,2,1
8410,FBN65,BG Screwless Flatplate FBN65 2 Gang Satellite and Coaxial Socket  (Black Nickel),2015-12-15T11:46:46.000Z,83,315,1,false,true,LIVE,UPC,B00H2GG414,5050765006910,5050765006910,1,Sales popup message,Warehouse popup message,T20,130,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,2,5
8413,FBN53,BG Screwless Flatplate FBN53 Switched Spur Connection Unit 13 Amp with Flex Outlet/Neon (Black Nickel),2015-12-15T11:55:03.000Z,83,315,1,false,true,LIVE,UPC,B00H2FQQ72,5050765006835,5050765006835,1,Sales popup message,Warehouse popup message,T20,135,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,5
8414,FBN61,BG Screwless Flatplate FBN61 Co-Axial Socket  2 Gang  (Black Nickel),2015-12-15T11:57:47.000Z,83,315,1,false,true,LIVE,UPC,B00H2GFJRE,5050765006903,5050765006903,1,Sales popup message,Warehouse popup message,T20,135,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,2,5
8415,FBN67,BG Screwless Flatplate FBN67 Triplex Socket TV/FM/Sat  (Black Nickel),2015-12-15T11:59:12.000Z,83,315,1,false,true,LIVE,UPC,B00H2GGQOE,5050765006934,5050765006934,1,Sales popup message,Warehouse popup message,T20,165,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,2,5
8417,NLW70SONP,Newlec NLW70SONP Wall Mounted Sodium Bulkhead Light Fitting with Photocell - 70 Watt,2015-12-21T13:04:56.000Z,221,835,1,false,true,LIVE,UPC,B01DOK24D8,5018987075695,5018987075695,1,Sales popup message,Warehouse popup message,T20,3110,320,290,195,Primary Supplier Company - ambiguous,All suppliers - ambiguous,<p>Wall Mounted Sodium Bulkhead Light</p>,<h2>Newlec NLW70SON Wall Mounted Sodium Bulkhead Light Fitting - 70 Watt</h2><ul><li>Robust die-cast aluminium base with curved profile polycarbonate diffuser</li><li>BESA box (rear centre) and 20mm entries top of left and right hand sides</li><li>Hinged cover. Made in the UK. IP65 rated mains 230/240V. 1 x 70 watt SONE(I) bulb included (emits orange/yellow light)</li></ul><p>Dimensions: 310mm high x 270mm wide x 185mm deep</p>,2,1
8418,FBN66,BG Screwless Flatplate FBN66 2 Gang Diplex TV/FM Socket (Brushed Steel/Grey Insert),2015-12-28T12:54:19.000Z,83,315,1,false,true,LIVE,UPC,B00H2GFNNE,5050765006927,5050765006927,1,Sales popup message,Warehouse popup message,T20,130,9.3,9,3.4,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,2,5
8416,CO28MS,Eterna CO28MS 'Carina' Circular Bulkhead Light Fitting 28 Watt 2D Opal / Matt Silver,2015-12-15T12:03:20.000Z,80,352,1,false,true,LIVE,UPC,B005D4D1BI,5013845027656,5013845027656,2,Sales popup message,Warehouse popup message,T20,1810,350,335,120,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,1,6
8421,M806,Eaton M806 Grid Cover Plate - 6 Gang (Old Style),2016-01-07T08:55:51.000Z,125,362,1,false,true,LIVE,UPC,B01IVUKJN8,NULL,5010826089153,6,Sales popup message,Warehouse popup message,T20,95,150,150,8,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8422,02150,BELL 02150 30W 284mm Double Ended Strip Lamp - Opal,2016-01-07T09:40:28.000Z,81,846,1,false,true,LIVE,UPC,NULL,5013588021508,5013588021508,2,Sales popup message,Warehouse popup message,T20,55,290,30,30,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,10
8424,T120W,Dimplex T120W Tubular Heater 2 Foot 655mm 110-120 Watt,2016-01-08T14:33:24.000Z,123,298,1,false,true,LIVE,UPC,B002SIQFQA,5011139032638,5011139032638,2,Sales popup message,Warehouse popup message,T20,760,670,95,65,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,16
8420,CUMB6,British General CUMB6 MCB 6 Amp SP Type B,2016-01-06T22:12:29.000Z,83,815,1,false,true,LIVE,UPC,B00U2FO0OA,5050765024808,5050765024808,2,Sales popup message,Warehouse popup message,T20,105,85,77,20,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8425,T240W,Dimplex T240W Tubular Heater 4 Foot 1265mm 220-240 Watt,2016-01-08T14:35:57.000Z,123,298,1,false,true,LIVE,UPC,B003Y8ZPNM,5011139034489,5011139034489,2,Sales popup message,Warehouse popup message,T20,1130,1380,95,65,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,8
8423,T60W,Dimplex T60W Tubular Heater 1 Foot 350mm 55-60 Watt,2016-01-08T14:28:53.000Z,123,298,1,false,true,LIVE,UPC,B00408OB1W,5011139034472,5011139034472,6,Sales popup message,Warehouse popup message,T20,580,365,95,65,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,5,12
8427,BHL750 X 3,3 x GOLDAIR BHL750 CEILING MOUNTED HEAT & LIGHT UNITS 750 WATT,2016-01-08T14:37:29.000Z,87,865,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8428,BHL750 X 5,5 x GOLDAIR BHL750 CEILING MOUNTED HEAT & LIGHT UNITS 750 WATT,2016-01-08T14:38:09.000Z,87,865,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
8426,BHL750 X 2,2 x GOLDAIR BHL750 CEILING MOUNTED HEAT & LIGHT UNITS 750 WATT,2016-01-08T14:37:05.000Z,87,865,1,true,false,LIVE,UPC,NULL,** BUNDLE **,** BUNDLE **,3,Sales popup message,Warehouse popup message,T20,0,0,0,0,Primary Supplier Company - ambiguous,All suppliers - ambiguous,,,0,0
